id,title,current_price,original_price,discount_text,image_url,unit_size,category,url,scrape_date,store
188141,AH Geschilde bospeen,"€0,00","€3,89",,https://static.ah.nl/dam/product/AHI_4354523130313131343536?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/188141,2025-03-06,Albert Heijn
99028,AH Luxe roerbak Provençaals,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_43545239383936313232?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/99028,2025-03-06,Albert Heijn
234843,Mutti Tomaten concentraat dubbel,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_4354523130313038323239?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/234843,2025-03-06,Albert Heijn
399571,AH Ovenfriet zoete aardappel,"€0,00","€2,09",,https://static.ah.nl/dam/product/AHI_43545239393339353430?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/399571,2025-03-06,Albert Heijn
101207,AH Biologisch Tomaten passata gezeefd,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_4354523130303530313933?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/101207,2025-03-06,Albert Heijn
230674,AH Bloemkoolroosjes kleinverpakking,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_43545239383838303336?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/230674,2025-03-06,Albert Heijn
234853,Mutti Passata gezeefde fluweelzachte tomaten,"€0,00","€2,95",,https://static.ah.nl/dam/product/AHI_43545239373136343234?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/234853,2025-03-06,Albert Heijn
197973,AH Knoflook gemalen,"€0,00","€0,75",,https://static.ah.nl/dam/product/AHI_4354523130313439393234?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/197973,2025-03-06,Albert Heijn
160705,AH Gemengde salade grootverpakking,"€0,00","€3,99",,https://static.ah.nl/dam/product/AHI_4354523130303836303230?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/160705,2025-03-06,Albert Heijn
399645,No Fairytales Wortel tortilla,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_4354523130313539363737?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/399645,2025-03-06,Albert Heijn
139461,AH Rauwkost radijs,"€0,00","€2,39",,https://static.ah.nl/dam/product/AHI_4354523130313031313933?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/139461,2025-03-06,Albert Heijn
447162,Kanzi Appels zak,"€0,00","€3,39",,https://static.ah.nl/dam/product/AHI_43545239383439333432?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/447162,2025-03-06,Albert Heijn
239716,AH Biologisch Passata di pomodoro fijn gekruid,"€0,00","€2,09",,https://static.ah.nl/dam/product/AHI_434d50323037323636?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/239716,2025-03-06,Albert Heijn
578638,AH Biologisch Passata di pomodoro fijn gekruid 2-pack,"€0,00","€4,18",,https://static.ah.nl/dam/product/AHI_4354523130303936323233?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/578638,2025-03-06,Albert Heijn
492738,AH Chili con carne verspakket,"€0,00","€5,89",,https://static.ah.nl/dam/product/AHI_4354523130313332353939?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/492738,2025-03-06,Albert Heijn
155599,AH Eikenblad slamelange grootverpakking,"€0,00","€2,59",,https://static.ah.nl/dam/product/AHI_4354523130303838363839?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/155599,2025-03-06,Albert Heijn
838,AH Doperwten,"€0,00","€0,85",,https://static.ah.nl/dam/product/AHI_43545239383434353039?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/838,2025-03-06,Albert Heijn
517597,AH IJsbergsla fijngesneden,"€0,00","€1,65",,https://static.ah.nl/dam/product/AHI_43545239383936313937?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/517597,2025-03-06,Albert Heijn
551190,AH Snoepgroente radijsmix,"€0,00","€2,19",,https://static.ah.nl/dam/product/AHI_4354523130313339303931?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/551190,2025-03-06,Albert Heijn
490798,AH Snoepgroente komkommer,"€0,00","€3,29",,https://static.ah.nl/dam/product/AHI_43545239393033313537?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/490798,2025-03-06,Albert Heijn
525248,AH Luxe roerbak Italiaans cavolo nero,"€0,00","€3,49",,https://static.ah.nl/dam/product/AHI_43545239393137373239?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/525248,2025-03-06,Albert Heijn
171796,Bonduelle Zwarte bonen,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_4354523130303433353631?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/171796,2025-03-06,Albert Heijn
519871,AH Puntpaprika mix,"€0,00","€3,29",,https://static.ah.nl/dam/product/AHI_43545239383738333833?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/519871,2025-03-06,Albert Heijn
201909,Hak Sperziebonen,"€0,00","€1,85",,https://static.ah.nl/dam/product/AHI_43545239393230363633?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/201909,2025-03-06,Albert Heijn
234872,Mutti Pomodori pelati,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_4354523130303533383331?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/234872,2025-03-06,Albert Heijn
395953,AH Bloemkoolroosjes,"€0,00","€2,49",,https://static.ah.nl/dam/product/AHI_43545239383831353335?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/395953,2025-03-06,Albert Heijn
446338,AH Oven & airfryer groente zoete aardappel,"€0,00","€3,99",,https://static.ah.nl/dam/product/AHI_4354523130303736323032?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/446338,2025-03-06,Albert Heijn
525845,AH Biologisch Rode uien,"€0,00","€1,39",,https://static.ah.nl/dam/product/AHI_43545239383834353832?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/525845,2025-03-06,Albert Heijn
165859,AH Biologisch Rode kool,"€0,00","€2,29",,https://static.ah.nl/dam/product/AHI_43545239393031303038?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/165859,2025-03-06,Albert Heijn
168813,AH Terra Biologisch kikkererwten,"€0,00","€1,45",,https://static.ah.nl/dam/product/AHI_4354523130313532343532?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/168813,2025-03-06,Albert Heijn
226376,AH Peen julienne,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_43545239393532383538?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/226376,2025-03-06,Albert Heijn
435437,AH Jonge bladsla met rucola kleinverpakking,"€0,00","€1,39",,https://static.ah.nl/dam/product/AHI_43545239383937353433?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/435437,2025-03-06,Albert Heijn
491171,AH Prei kerriesoep verspakket,"€0,00","€4,99",,https://static.ah.nl/dam/product/AHI_4354523130303734343431?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/491171,2025-03-06,Albert Heijn
168788,AH Augurken plakjes zoetzuur,"€0,00","€1,69",,https://static.ah.nl/dam/product/AHI_43545239363336383432?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/168788,2025-03-06,Albert Heijn
579084,AH Augurken plakjes zoetzuur 2-pack,"€0,00","€3,38",,https://static.ah.nl/dam/product/AHI_4354523130313030343035?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/579084,2025-03-06,Albert Heijn
41078,AH Gesneden uien,"€0,00","€1,65",,https://static.ah.nl/dam/product/AHI_43545239383935303936?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/41078,2025-03-06,Albert Heijn
216034,AH Rauwkost Amsterdamse ui,"€0,00","€2,39",,https://static.ah.nl/dam/product/AHI_4354523130313031313839?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/216034,2025-03-06,Albert Heijn
226439,Iglo Spinazie fijn gehakt,"€0,00","€2,35",,https://static.ah.nl/dam/product/AHI_4354523130303130323935?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/226439,2025-03-06,Albert Heijn
416509,AH Zongedroogde tomaten jullienne,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_43545239393530343639?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/416509,2025-03-06,Albert Heijn
578636,AH Zongedroogde tomaten jullienne 3-pack,"€0,00","€5,97",,https://static.ah.nl/dam/product/AHI_4354523130303936323137?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/578636,2025-03-06,Albert Heijn
456588,AH Gala schaal,"€0,00","€0,00",,https://static.ah.nl/dam/product/AHI_4354523130313131343338?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/456588,2025-03-06,Albert Heijn
510455,AH Ovenschotel prei-kerrie verspakket,"€0,00","€5,89",,https://static.ah.nl/dam/product/AHI_4354523130303630383035?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/510455,2025-03-06,Albert Heijn
548919,AH Mosterdsoep verspakket,"€0,00","€4,89",,https://static.ah.nl/dam/product/AHI_43545239393037323239?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/548919,2025-03-06,Albert Heijn
577543,AH Biologisch Kappertjes,"€0,00","€0,85",,https://static.ah.nl/dam/product/AHI_4354523130303631363438?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/577543,2025-03-06,Albert Heijn
490630,AH Tomatenpuree 4-pack,"€0,00","€2,39",,https://static.ah.nl/dam/product/AHI_4354523130303135363333?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/490630,2025-03-06,Albert Heijn
575197,AH Vleestomaten,"€0,00","€1,75",,https://static.ah.nl/dam/product/AHI_4354523130303634343335?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/575197,2025-03-06,Albert Heijn
118083,AH Biologisch Pompoen,"€0,00","€3,40",,https://static.ah.nl/dam/product/AHI_43545239353738343530?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/118083,2025-03-06,Albert Heijn
206455,AH Paddenstoelen voor pasta en risotto,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_4354523130313433333132?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/206455,2025-03-06,Albert Heijn
533524,AH Biologisch Bloemkoolroosjes,"€0,00","€2,19",,https://static.ah.nl/dam/product/AHI_43545239383938353634?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/533524,2025-03-06,Albert Heijn
162734,Bonduelle Broccoliroosjes,"€0,00","€2,35",,https://static.ah.nl/dam/product/AHI_4354523130313334333437?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/162734,2025-03-06,Albert Heijn
39619,AH Sperziebonen fijn heel,"€0,00","€1,19",,https://static.ah.nl/dam/product/AHI_434d50313630313031?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/39619,2025-03-06,Albert Heijn
823,AH Gebroken sperziebonen,"€0,00","€0,75",,https://static.ah.nl/dam/product/AHI_43545239383434343931?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/823,2025-03-06,Albert Heijn
796,AH Terra Witte bonen in tomatensaus,"€0,00","€0,79",,https://static.ah.nl/dam/product/AHI_4354523130313532343036?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/796,2025-03-06,Albert Heijn
525266,AH Sojabonen,"€0,00","€2,49",,https://static.ah.nl/dam/product/AHI_43545239393031303336?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/525266,2025-03-06,Albert Heijn
409996,AH Biologisch Boerenkool deelblokjes,"€0,00","€1,29",,https://static.ah.nl/dam/product/AHI_434d50313933323730?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/409996,2025-03-06,Albert Heijn
41156,AH Taugé grootverpakking,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_43545239383834353638?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/41156,2025-03-06,Albert Heijn
409912,AH Biologisch Spitskool,"€0,00","€2,29",,https://static.ah.nl/dam/product/AHI_43545239383831353439?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/409912,2025-03-06,Albert Heijn
168814,AH Terra Biologisch kidneybonen,"€0,00","€0,99",,https://static.ah.nl/dam/product/AHI_4354523130313532343539?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/168814,2025-03-06,Albert Heijn
182993,Bonduelle Crispy maïs bio,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_4354523130303538363733?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/182993,2025-03-06,Albert Heijn
62820,AH Cocktail augurken zoetzuur,"€0,00","€1,19",,https://static.ah.nl/dam/product/AHI_43545239393533393330?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/62820,2025-03-06,Albert Heijn
62593,Heinz Beanz,"€0,00","€1,19",,https://static.ah.nl/dam/product/AHI_43545239373933303637?revLabel=7&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/62593,2025-03-06,Albert Heijn
365662,AH Gegrilde groenten,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_434d50323132353035?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/365662,2025-03-06,Albert Heijn
579287,AH Gegrilde groenten 2-pack,"€0,00","€3,98",,https://static.ah.nl/dam/product/AHI_4354523130313032303035?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/579287,2025-03-06,Albert Heijn
505383,AH Gesneden verspakket pompoen risotto,"€0,00","€6,89",,https://static.ah.nl/dam/product/AHI_4354523130303638393134?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/505383,2025-03-06,Albert Heijn
525262,AH Biologisch Portobello,"€0,00","€1,65",,https://static.ah.nl/dam/product/AHI_43545239383738333739?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/525262,2025-03-06,Albert Heijn
41186,AH Chinese kool,"€0,00","€2,19",,https://static.ah.nl/dam/product/AHI_43545239393530353331?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/41186,2025-03-06,Albert Heijn
162733,Bonduelle Tuinerwtjes,"€0,00","€2,09",,https://static.ah.nl/dam/product/AHI_4354523130313334323433?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/162733,2025-03-06,Albert Heijn
168093,AH Wokgroente Thais kleinverpakking,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_43545239383936313234?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/168093,2025-03-06,Albert Heijn
235200,AH Biologisch Taugé,"€0,00","€1,19",,https://static.ah.nl/dam/product/AHI_43545239383831353435?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/235200,2025-03-06,Albert Heijn
163791,Hak Spliterwten gedroogd,"€0,00","€2,39",,https://static.ah.nl/dam/product/AHI_43545239363836363534?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/163791,2025-03-06,Albert Heijn
482776,AH Aardappel vastkokend,"€0,00","€1,79",,https://static.ah.nl/dam/product/AHI_43545239363730343339?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/482776,2025-03-06,Albert Heijn
525240,AH Gesneden verspakket Griekse pita gyros,"€0,00","€6,89",,https://static.ah.nl/dam/product/AHI_4354523130303939353638?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/525240,2025-03-06,Albert Heijn
378629,Heinz Tomaten gezeefd,"€0,00","€1,29",,https://static.ah.nl/dam/product/AHI_4354523130313338303632?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/378629,2025-03-06,Albert Heijn
378627,Heinz Tomaten blokjes basilicum & oregano,"€0,00","€1,59",,https://static.ah.nl/dam/product/AHI_4354523130313339323533?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/378627,2025-03-06,Albert Heijn
833,AH Doperwten en wortelen,"€0,00","€0,79",,https://static.ah.nl/dam/product/AHI_43545239383433353439?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/833,2025-03-06,Albert Heijn
4162,AH Maiskolven,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_43545239393435373830?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4162,2025-03-06,Albert Heijn
41245,Discover Fresh Tuinkers,"€0,00","€1,35",,https://static.ah.nl/dam/product/AHI_43545239363933373933?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/41245,2025-03-06,Albert Heijn
379922,AH Bloemkoolrijst,"€0,00","€2,09",,https://static.ah.nl/dam/product/AHI_43545239393532383632?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/379922,2025-03-06,Albert Heijn
416508,AH Tomaten fijngesneden knoflook-Ui,"€0,00","€1,29",,https://static.ah.nl/dam/product/AHI_434d50363430393735?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/416508,2025-03-06,Albert Heijn
187844,AH Wokgroente Chinees grootverpakking,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_4354523130303933383331?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/187844,2025-03-06,Albert Heijn
160648,AH Biologisch Rode kool,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_434d50303531313536?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/160648,2025-03-06,Albert Heijn
238678,AH Biologisch Krieltjes,"€0,00","€2,35",,https://static.ah.nl/dam/product/AHI_434d50323030363234?revLabel=4&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/238678,2025-03-06,Albert Heijn
500478,Heinz Tomato gezeefd biologisch,"€0,00","€1,69",,https://static.ah.nl/dam/product/AHI_4354523130313034313538?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/500478,2025-03-06,Albert Heijn
207507,Hak Sperziebonen,"€0,00","€2,75",,https://static.ah.nl/dam/product/AHI_43545239393230363731?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/207507,2025-03-06,Albert Heijn
193245,AH Romaine sla,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_43545239383936313631?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/193245,2025-03-06,Albert Heijn
486424,Iglo Spinazie fijn gehakt,"€0,00","€1,69",,https://static.ah.nl/dam/product/AHI_4354523130303037393838?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/486424,2025-03-06,Albert Heijn
162461,AH Biologisch Sjalotten,"€0,00","€1,29",,https://static.ah.nl/dam/product/AHI_434d50313434323630?revLabel=4&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/162461,2025-03-06,Albert Heijn
200547,AH Salie,"€0,00","€1,19",,https://static.ah.nl/dam/product/AHI_4354523130303737343832?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/200547,2025-03-06,Albert Heijn
123186,AH Gesneden kastanjechampignons,"€0,00","€1,59",,https://static.ah.nl/dam/product/AHI_4354523130303838363932?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/123186,2025-03-06,Albert Heijn
226361,Bonduelle Franse sperzieboontjes zeer fijn,"€0,00","€2,39",,https://static.ah.nl/dam/product/AHI_4354523130313334353631?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/226361,2025-03-06,Albert Heijn
365957,AH Terra Biologisch linzen,"€0,00","€1,39",,https://static.ah.nl/dam/product/AHI_4354523130313532343630?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/365957,2025-03-06,Albert Heijn
442839,No Fairytales Paprika & chili tortilla,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_43545239393431333736?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/442839,2025-03-06,Albert Heijn
455363,AH Oven & airfryer courgette rode paprika,"€0,00","€3,99",,https://static.ah.nl/dam/product/AHI_4354523130303736323033?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/455363,2025-03-06,Albert Heijn
216032,AH Muskaatpompoen stukjes,"€0,00","€2,89",,https://static.ah.nl/dam/product/AHI_43545239383935303938?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/216032,2025-03-06,Albert Heijn
53313,AH Haricots verts,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_4354523130303939353338?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/53313,2025-03-06,Albert Heijn
453747,Bonduelle Bloemkool rijst,"€0,00","€2,39",,https://static.ah.nl/dam/product/AHI_4354523130313334333736?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/453747,2025-03-06,Albert Heijn
587052,Bonduelle  Bloemkoolrijst 2-pack,"€0,00","€4,78",,,,,https://www.ah.nl/producten/product/587052,2025-03-06,Albert Heijn
208646,Bonduelle Zwarte bonen,"€0,00","€1,59",,https://static.ah.nl/dam/product/AHI_4354523130303431373938?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/208646,2025-03-06,Albert Heijn
378637,Mutti Tomaten concentraat dubbel,"€0,00","€1,45",,https://static.ah.nl/dam/product/AHI_4354523130313038333238?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/378637,2025-03-06,Albert Heijn
418292,AH Biologisch Rode bieten geraspt,"€0,00","€2,49",,https://static.ah.nl/dam/product/AHI_4354523130313031323031?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/418292,2025-03-06,Albert Heijn
202208,Hak Worteltjes,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_43545239393230363438?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/202208,2025-03-06,Albert Heijn
234856,Mutti Passata gezeefde fluweelzachte tomaten,"€0,00","€1,95",,https://static.ah.nl/dam/product/AHI_43545239373136363339?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/234856,2025-03-06,Albert Heijn
482839,AH Krieltjes mix vastkokend,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_4354523130303533333738?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/482839,2025-03-06,Albert Heijn
188265,AH Terra Zwarte bonen,"€0,00","€0,99",,https://static.ah.nl/dam/product/AHI_4354523130313532343932?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/188265,2025-03-06,Albert Heijn
550007,AH Biologisch Milde kiemgroente,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_43545239393834373832?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/550007,2025-03-06,Albert Heijn
395577,AH Shanghai paksoi,"€0,00","€2,29",,https://static.ah.nl/dam/product/AHI_43545239383832393632?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/395577,2025-03-06,Albert Heijn
806,AH Wortelen,"€0,00","€0,75",,https://static.ah.nl/dam/product/AHI_43545239383434343934?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/806,2025-03-06,Albert Heijn
428726,AH Biologisch Iets kruimige roodschillige aardappelen,"€0,00","€2,59",,https://static.ah.nl/dam/product/AHI_4354523130303630373932?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/428726,2025-03-06,Albert Heijn
582315,AH Roerbakgroente Mexicaans,"€0,00","€1,69",,https://static.ah.nl/dam/product/AHI_4354523130313137343534?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/582315,2025-03-06,Albert Heijn
60741,AH Terra Biologisch hollandse bruine bonen,"€0,00","€1,19",,https://static.ah.nl/dam/product/AHI_4354523130313532343631?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/60741,2025-03-06,Albert Heijn
374223,Hak Linzen,"€0,00","€2,09",,https://static.ah.nl/dam/product/AHI_43545239383833363836?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/374223,2025-03-06,Albert Heijn
454872,AH Snoepgroente wortel komkommer paprika,"€0,00","€3,29",,https://static.ah.nl/dam/product/AHI_43545239393835373332?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/454872,2025-03-06,Albert Heijn
525237,AH Gesneden verspakket oosterse bami,"€0,00","€6,89",,https://static.ah.nl/dam/product/AHI_4354523130313433333633?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/525237,2025-03-06,Albert Heijn
